"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2862811","false","0","false","0","7858428.715","7858428.715","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1540762","false","0","false","4849238.434","0","4849238.434","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","691731","false","0","false","2771416.002","0","2771416.002","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","866486","false","0","false","0","2598683.736","2598683.736","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1775350","false","0","false","4650773.518","0","4650773.518","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1309194","false","0","false","3522460.645","0","3522460.645","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1700992","false","0","false","0","2978956.717","2978956.717","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","469682","false","0","false","0","979298.445","979298.445","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1134114","false","0","false","3849204.554","0","3849204.554","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","767011","false","0","false","0","2007607.237","2007607.237","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1832401","false","0","false","5179295.345","0","5179295.345","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2558213","false","0","false","0","6772637.555","6772637.555","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1458810","false","0","false","0","5601324.145","5601324.145","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1222335","false","0","false","0","3170957.933","3170957.933","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1619171","false","0","false","0","1817996.358","1817996.358","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1956920","false","0","false","8630781.459","0","8630781.459","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1304993","false","0","false","6187630.147","0","6187630.147","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2211703","false","0","false","9941905","0","9941905","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2316275","false","0","false","0","4721974.378","4721974.378","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","665682","false","0","false","0","1368661.452","1368661.452","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","256996","false","0","false","562979.066","0","562979.066","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","547845","false","0","false","1234982.442","0","1234982.442","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","597878","false","0","false","0","977441.176","977441.176","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1672336","false","0","false","0","2555464.28","2555464.28","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1000106","false","0","false","1920053.696","0","1920053.696","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","347677","false","0","false","0","406087.5","406087.5","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2265461","false","0","false","0","4061276.806","4061276.806","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","615634","false","0","false","1146652.707","0","1146652.707","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2244212","false","0","false","0","4037304.392","4037304.392","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","645841","false","0","false","0","941027.105","941027.105","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","422123","false","0","false","1087005.598","0","1087005.598","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","466078","false","0","false","0","390045.131","390045.131","0","false","true",
